session_id,usb_entropy,usb_state_code,api_call_freq,permission_count,system_cpu_load,system_mem_usage,behavioral_score,signature_score,event_code,label
7235,1.75488229,2,373,19,61.42309898,1467.475346,0.169151049,0.956566376,643,0
7236,2.318710609,2,258,3,44.85690674,1013.007511,0.107948918,0.882730282,419,0
7237,2.22281449,4,223,2,46.46307759,2208.114165,0.817051022,0.280241025,149,0
7238,3.280654949,0,159,2,25.33992108,2771.475557,0.042994547,0.428116854,606,0
7239,0.491474164,0,53,15,12.14295133,1329.887832,0.756473788,0.793488404,659,1
7240,1.608558895,3,469,19,20.42083667,782.5093754,0.47414745,0.660074235,664,0
7241,3.012547553,0,205,16,75.55880105,2719.838304,0.804458131,0.28545975,398,0
7242,0.994124099,1,467,5,35.85956328,3499.486195,0.826411154,0.406075569,986,0
7243,2.747733026,0,151,14,76.04011639,2461.272516,0.079142628,0.787299311,193,0
7244,1.922545932,1,329,2,6.397597763,2838.138635,0.063358121,0.225875083,573,0
7245,0.365868982,1,465,8,67.41489799,3960.565543,0.420851576,0.15252752,355,0
7246,0.194361959,3,194,19,93.55285962,3124.191918,0.32699799,0.899576246,292,0
7247,2.768285431,0,97,10,1.153623897,2292.597489,0.530939256,0.790525756,541,0
7248,2.734350061,3,235,16,77.93998045,425.1976643,0.709941885,0.100151404,510,0
7249,2.649742606,2,35,17,1.464795809,1933.484179,0.082416583,0.845056383,114,0
7250,1.606182707,3,197,4,38.41856774,2168.684047,0.840341707,0.521961063,280,0
7251,1.160565338,3,202,17,72.37966918,92.24957423,0.162452813,0.204459433,334,0
7252,2.275002536,1,385,10,3.581110285,1254.752915,0.293939393,0.373435958,704,0
7253,0.361486483,3,284,8,42.2566294,3094.874394,0.918432713,0.223101562,470,0
7254,2.087806748,2,300,18,3.665718555,3750.158582,0.544499729,0.234500563,983,0
7255,1.848750118,0,242,16,17.87508556,1678.101272,0.628380256,0.519744078,183,0
7256,2.090405642,3,465,4,49.55855615,2177.823741,0.828651508,0.302027208,102,0
7257,0.684552864,2,108,16,50.11617515,1957.812694,0.318096514,0.208091055,708,0
7258,0.386487132,4,177,15,74.72200494,1803.437247,0.179955999,0.302573537,339,0
7259,1.15902407,3,291,12,24.92152421,1763.067566,0.717996432,0.096263958,851,0
7260,3.072797719,4,10,1,51.99064303,3077.659836,0.688099506,0.730510751,888,0
7261,0.617256757,2,214,11,47.76400475,1960.445478,0.675936814,0.713950568,985,0
7262,3.434971319,1,268,14,74.11822921,3651.694902,0.036432551,0.47105421,948,0
7263,3.022141891,3,149,15,85.70756524,614.1040932,0.381542531,0.734703329,656,0
7264,3.464197415,1,174,17,19.73016686,3151.7027,0.738484004,0.645045622,747,0
7265,0.786666279,2,183,11,30.80477176,1821.48236,0.216113148,0.724407084,650,1
7266,0.152379352,1,466,6,16.26173525,3137.358868,0.883303505,0.017935363,519,0
7267,2.389364934,0,457,7,94.8823963,2286.14173,0.246422879,0.514411574,360,0
7268,2.003300248,1,442,15,13.35879634,2374.34271,0.965774598,0.160332072,249,0
7269,0.238172632,1,144,13,80.03032592,3554.210021,0.188857547,0.025340847,705,0
7270,1.603334046,3,227,3,85.74707268,1542.072612,0.063363102,0.589091304,994,0
7271,1.774694029,0,249,4,20.28744257,2439.295464,0.092831572,0.555218063,551,0
7272,2.042486133,2,32,10,19.05371695,3563.685694,0.834326774,0.894036992,223,0
7273,2.657391393,2,414,11,1.936680865,1351.154238,0.90428313,0.470797235,915,0
7274,0.760045511,4,106,10,1.397121349,266.4462678,0.59558398,0.012220872,410,0
7275,1.181799684,0,248,2,67.6033491,2001.294146,0.913822819,0.484271299,730,0
7276,1.084495256,1,429,18,87.60184204,3480.829595,0.949906917,0.685405687,475,0
7277,2.40101325,0,487,1,50.21547254,2712.278735,0.608691414,0.959501944,831,0
7278,0.819077218,0,226,15,59.467444,3464.992661,0.29409502,0.823125309,389,0
7279,1.711624531,4,224,6,77.5009278,2926.677369,0.25244446,0.69120903,648,0
7280,1.827752292,1,148,16,43.66696643,390.653871,0.8697844,0.769694671,691,0
7281,1.576486511,1,245,19,42.0142252,3837.473292,0.150891353,0.748448705,866,0
7282,0.475476914,3,242,14,39.28023211,1235.870095,0.68907779,0.763303172,728,0
7283,1.229534546,3,51,1,73.2259164,2169.38792,0.833475431,0.43043718,659,0
7284,2.695115094,0,417,3,30.44001661,3351.113639,0.354313282,0.360114693,136,1
7285,1.19665117,3,10,18,60.52900502,3688.975756,0.680119703,0.605248658,291,0
7286,2.005521556,1,317,10,17.98431488,2453.918042,0.316449274,0.363948642,723,0
7287,2.029822365,2,25,15,47.76696744,2481.771394,0.933421592,0.292380297,225,0
7288,2.599777688,0,175,6,81.13150066,3591.645955,0.526842106,0.691307226,639,0
7289,1.389047348,3,293,5,91.93030745,845.8245792,0.884118686,0.858159509,738,0
7290,0.484870558,3,150,18,10.16114576,2467.828711,0.329349428,0.507991631,548,0
7291,0.518405309,0,324,12,89.26337729,1275.051194,0.779167271,0.860977166,642,0
7292,0.964507743,0,333,4,87.4226133,1575.223689,0.219112767,0.789816171,865,0
7293,0.289490617,4,244,16,48.74275561,1820.085796,0.646613497,0.28562343,949,1
7294,2.140311286,0,27,16,2.82621804,3088.749225,0.177635511,0.051772017,515,0
7295,2.291871056,2,61,10,44.82301052,2591.25899,0.628908259,0.984837555,526,0
7296,1.041716314,3,229,5,32.51295502,3813.07712,0.245158923,0.132431055,636,0
7297,1.152861553,0,233,13,71.24030228,1229.061438,0.970139129,0.022287012,902,0
7298,1.606082236,2,377,7,47.99325093,3710.101631,0.716212751,0.095981082,277,0
7299,1.500537423,0,414,10,79.81302901,1473.100073,0.528492404,0.240374089,845,0
7300,0.553247164,0,297,6,51.85688059,2430.308944,0.309979014,0.944943101,412,0
7301,1.887862766,3,114,19,53.84630073,1222.811927,0.55484135,0.337392328,802,0
7302,1.501517567,4,327,14,52.44607289,2341.251211,0.322487498,0.429594611,891,0
7303,0.274704309,2,196,8,61.01669277,3906.673422,0.323640432,0.14721021,609,0
7304,1.1774054,3,374,13,74.97463033,954.2554999,0.250021534,0.449847841,447,0
7305,1.997914229,4,196,15,58.33297606,2655.100411,0.695288268,0.097829829,364,0
7306,0.724890074,1,127,6,33.23438596,1515.464992,0.006676835,0.819857253,245,0
7307,0.81977743,1,91,5,9.380490008,2317.474511,0.238177837,0.320690472,585,0
7308,1.668919228,2,163,1,4.305915607,3470.571904,0.781393626,0.540154881,746,0
7309,0.204134436,4,472,15,26.38539107,1336.315544,0.684120198,0.709560586,745,0
7310,0.959271473,3,87,16,11.33752535,1144.467104,0.413350152,0.091119334,597,0
7311,3.333264767,3,104,5,34.33418548,1391.265459,0.723403378,0.844150572,707,0
7312,0.838943331,1,87,6,67.6599236,2626.389488,0.00012657,0.050241708,444,0
7313,3.004570373,3,466,4,75.10192811,3564.566515,0.748998407,0.222612377,905,0
7314,0.346179857,3,19,2,17.18812657,2318.289785,0.625554938,0.83463704,152,0
7315,2.711846,4,425,19,43.16337676,276.5819679,0.286685401,0.191536054,660,0
7316,0.820954039,0,248,1,92.25470323,2534.402189,0.098947673,0.30076815,177,0
7317,0.73414584,0,408,6,36.7562592,3804.388715,0.111623926,0.63402343,792,1
7318,0.976204191,3,280,17,29.73504159,2123.726492,0.166670543,0.422698751,526,0
7319,3.299910628,4,175,5,26.70845605,657.4327831,0.298625449,0.477564786,746,0
7320,3.179764226,2,197,1,80.56388806,2374.824678,0.090669012,0.013528002,818,0
7321,2.676787773,3,273,3,70.50900672,3936.560194,0.693144421,0.301402868,737,0
7322,2.410471143,1,408,19,89.93303907,3819.540738,0.142974378,0.477327855,292,0
7323,2.025122644,1,430,8,51.10188318,1531.835885,0.87662792,0.607282345,717,0
7324,1.563483197,4,314,1,76.27851541,1961.879552,0.070793063,0.863099124,198,0
7325,1.757456186,3,132,18,30.06790962,2998.867305,0.981901303,0.172878802,919,0
7326,1.01882754,1,431,16,72.12650943,2878.929309,0.582616692,0.670940221,411,0
7327,2.082525873,3,328,13,83.57826272,3264.786746,0.407645743,0.71724422,860,0
7328,0.123784095,0,332,12,61.25162229,1528.640183,0.046176007,0.50690193,179,0
7329,1.670864032,4,117,1,93.28994493,1202.006274,0.458226178,0.961845492,766,0
7330,0.607335501,0,377,13,28.27469796,3689.172744,0.786030436,0.495986975,373,0
7331,0.392695118,1,376,8,56.18565977,725.6194395,0.945989099,0.553133643,815,1
7332,0.555225955,0,156,1,20.98293482,3942.910145,0.816146683,0.276460547,317,0
7333,2.87966426,3,252,2,49.77476526,1220.800793,0.570453325,0.069491109,543,0
7334,0.438746269,4,333,15,14.645872,1695.844006,0.216748134,0.185899035,278,0
7335,0.780511697,3,88,8,10.67249357,509.9993229,0.863254121,0.405873607,625,0
7336,3.16361967,4,163,2,40.37718551,3070.168761,0.173297533,0.644983563,981,0
7337,2.856819784,1,369,15,81.83842452,798.7081116,0.35121661,0.530728488,970,0
7338,2.204739021,4,153,2,5.971792232,2388.514619,0.925590255,0.680971838,964,0
7339,0.882160954,0,303,11,14.14100281,3853.570308,0.910297608,0.798015412,775,0
7340,2.149066161,1,346,11,81.18725292,2399.817869,0.325356666,0.39266942,977,0
7341,2.368536975,1,172,15,43.41647354,3965.216265,0.723982167,0.079479127,755,0
7342,1.769454985,0,249,13,75.24868287,227.3461414,0.964080638,0.659125812,151,0
7343,1.48725363,3,48,19,74.40073938,1172.326279,0.734900419,0.995742468,909,0
7344,2.285124675,4,58,1,85.68576211,1608.400882,0.362196051,0.385923429,893,0
7345,3.430430592,2,294,1,1.246403168,3879.254567,0.184596192,0.519091346,339,0
7346,0.717816421,3,354,6,66.43556957,1963.030853,0.656576713,0.832588585,627,0
7347,0.50246161,2,357,16,78.01787028,185.024498,0.779195491,0.270417662,507,0
7348,2.023136118,4,50,19,56.98556769,2712.168748,0.761704513,0.386433697,244,0
7349,3.34725549,4,145,10,62.71419503,498.2195842,0.642197211,0.901815604,371,0
7350,1.924142792,3,484,10,8.789311773,290.0862132,0.051640718,0.431914422,641,0
7351,1.927503278,3,180,13,52.67165121,900.5957448,0.875857829,0.261750157,705,1
7352,1.903419985,2,115,13,89.76839555,3828.371328,0.61802727,0.274200014,730,0
7353,3.04658415,3,181,1,64.32568113,532.2278171,0.944844494,0.291061176,400,0
7354,1.948923619,4,155,2,65.36228291,1727.702862,0.687513002,0.609656437,388,0
7355,3.276348916,1,106,11,45.86680575,473.1344625,0.434165247,0.614375702,408,0
7356,0.339384764,3,358,2,87.20107977,1079.197554,0.193066472,0.455571337,214,1
7357,0.273865126,3,326,2,87.05453729,3500.051283,0.573896733,0.160172032,674,0
7358,0.58105233,1,98,18,19.5527501,165.9515319,0.759344669,0.194523516,685,0
7359,1.706926875,3,244,8,90.27349285,1809.14708,0.902791992,0.630463654,998,0
7360,1.537416826,2,457,16,2.136064002,716.3507714,0.578392058,0.747078684,859,0
7361,1.658107545,1,164,1,64.45074633,257.2146897,0.034679677,0.257936,891,0
7362,1.213287778,1,303,4,41.51445986,3974.104261,0.862571386,0.121523735,495,1
7363,0.109806112,4,272,18,74.21276333,1291.789248,0.298768782,0.555728779,442,0
7364,1.853742413,2,114,10,94.77091626,1760.234064,0.269362064,0.594172342,488,0
7365,1.523120256,2,297,18,93.15362614,1764.786578,0.322462866,0.340963901,102,0
7366,1.312151085,2,22,4,65.57246425,3721.621474,0.414780858,0.107233393,275,0
7367,2.835184439,4,194,17,17.1328577,2339.673622,0.286680646,0.411264118,414,0
7368,1.829329315,0,403,16,74.57653458,2234.214422,0.083059127,0.218120723,995,0
7369,3.449096748,0,193,2,84.32017611,3942.112815,0.130190143,0.738954905,989,0
7370,1.294487494,2,118,4,15.13591844,68.15666798,0.150900548,0.940838391,441,0
7371,1.185263877,2,141,16,59.32752001,442.8805791,0.492248031,0.494359157,410,0
7372,1.206702293,3,129,14,6.523530932,3976.462393,0.621771131,0.0296568,408,0
7373,2.666246869,3,57,13,45.407605,1236.616426,0.272640504,0.29940308,808,0
7374,2.955968805,3,172,13,17.80477156,2746.234099,0.071551809,0.501556443,624,0
7375,2.869258872,4,41,13,36.51934525,120.5173603,0.864601451,0.1907221,457,0
7376,3.489540526,3,228,14,67.66331816,1933.341334,0.911563115,0.761678416,900,0
7377,3.494730306,1,378,16,20.44788493,2028.907523,0.134602558,0.111229603,842,0
7378,2.357834135,2,478,16,49.1311237,3498.919732,0.405702637,0.864567767,771,0
7379,3.247908116,1,90,6,67.5924214,3536.370342,0.256947262,0.354378489,929,0
7380,0.478146261,1,431,1,41.35975434,333.8775071,0.028979959,0.026235889,299,0
7381,3.125988364,1,275,14,73.91128055,1594.924224,0.472296303,0.576583895,362,0
7382,2.707776389,1,277,11,93.86667326,1843.176128,0.83729744,0.21193899,554,0
7383,1.858916245,2,494,6,60.02097756,2426.730401,0.088910876,0.224602021,498,0
7384,2.391051345,3,105,2,69.35887827,1183.246185,0.407732816,0.140038207,123,0
7385,1.364688874,0,143,3,20.21555424,1163.416568,0.636795008,0.858875443,913,0
7386,2.872628711,4,458,16,37.0006949,134.9046046,0.093412953,0.674080242,516,0
7387,3.069612276,0,28,12,63.66520461,275.4540726,0.928783539,0.206007762,906,0
7388,1.098511872,3,494,1,34.97281345,1573.10401,0.267724774,0.397612856,888,0
7389,1.743396739,0,233,7,34.47249908,760.8867522,0.995854312,0.09961143,112,0
7390,0.61824223,3,171,19,24.55950048,1341.403399,0.196696652,0.515066941,255,0
7391,1.486943166,4,389,8,80.33659497,977.0927625,0.258412035,0.197999809,232,0
7392,2.709396911,4,317,4,44.73995496,2673.099907,0.807515151,0.805698509,223,0
7393,2.469832492,0,396,15,92.38570436,3462.64342,0.404751287,0.455835315,418,0
7394,0.228318507,0,45,10,33.21239058,2713.496678,0.394096217,0.046089452,915,0
7395,0.258066364,1,482,7,38.90676645,3517.405264,0.853845076,0.013769231,256,0
7396,3.263315399,4,471,1,50.16679825,3129.904679,0.149598371,0.647488239,470,0
7397,3.205589198,2,246,15,39.02608174,3466.513034,0.86294397,0.90497935,238,0
7398,2.730911865,4,236,4,70.47614321,1416.796668,0.255609012,0.488152405,750,0
7399,2.688588263,0,307,2,63.04468172,3617.792744,0.85501555,0.342056812,973,0
7400,1.789914806,3,438,16,49.56218145,562.5758522,0.24562459,0.369238248,405,0
7401,1.002035756,0,220,19,65.38107347,3395.897002,0.680947564,0.627912514,814,0
7402,0.116897054,0,159,16,23.94802355,754.4030838,0.445744068,0.28728905,367,0
7403,0.8688314,0,483,2,76.4072973,3677.21653,0.62700989,0.078591557,899,0
7404,3.008362714,4,399,5,73.56996773,2665.563997,0.052068408,0.740351543,395,1
7405,1.824388701,4,351,5,18.87260027,3389.107223,0.671733052,0.342288554,435,0
7406,0.763618728,3,487,8,20.29423305,1776.821369,0.267323122,0.929455115,820,0
7407,2.994119252,1,396,10,70.99875335,2861.110751,0.128848158,0.873377271,655,0
7408,1.040632716,2,269,14,36.66048675,3183.250236,0.653682833,0.44718898,161,0
7409,0.339033684,4,384,18,41.9834311,884.9877833,0.789479714,0.34157223,691,0
7410,3.379621572,0,289,8,7.981570563,3025.320144,0.929367608,0.888973629,397,0
7411,3.087050488,0,219,3,5.674803025,3083.032332,0.468766591,0.457447202,971,0
7412,3.455373157,0,298,2,21.65669962,1506.621588,0.789717902,0.184033792,581,0
7413,3.174627641,2,205,8,70.82467552,3581.540359,0.461882803,0.436899245,492,0
7414,0.987167969,4,213,1,35.30923,3712.007441,0.002938911,0.798870333,771,0
7415,0.557229936,3,249,7,53.37776313,2782.129391,0.976148258,0.011803058,287,0
7416,0.238289347,3,401,17,59.5550299,3444.027978,0.876463588,0.686066048,562,0
7417,3.286346647,0,287,11,16.15816812,2551.852322,0.99641216,0.943999269,861,1
7418,2.383847475,1,131,11,83.59406261,1653.317814,0.661871038,0.671429924,120,0
7419,2.279573893,4,387,5,4.998483111,3082.408177,0.198791507,0.076771652,557,1
7420,0.995972044,1,172,14,2.75370177,915.420065,0.340566146,0.606700241,755,0
7421,1.209299934,2,123,13,30.12687031,3365.20642,0.72945509,0.879938722,232,1
7422,1.807759702,4,266,5,41.01413544,3662.094879,0.599102697,0.429316253,967,0
7423,0.467045475,3,17,12,53.64457068,509.3938574,0.312746842,0.284695956,473,0
7424,1.437105084,3,171,12,22.8120438,3500.809055,0.803254951,0.927596837,565,0
7425,2.65064655,1,309,8,80.67645316,1721.480022,0.267125299,0.242160456,150,0
7426,1.436926044,2,328,11,91.86430093,1501.428313,0.784971441,0.10790756,754,1
7427,1.280455739,0,70,17,40.09171415,485.2881116,0.004793258,0.484046611,756,0
7428,1.543082287,3,269,5,74.87321407,979.4317878,0.118844308,0.332928391,431,0
7429,0.573876873,3,53,17,86.24834101,2164.286091,0.655755878,0.149788587,431,0
7430,1.051549803,3,71,17,8.013820617,3731.879402,0.004974374,0.337461127,607,0
7431,2.861964181,2,244,8,26.9781291,1776.197106,0.081065896,0.327649267,703,0
7432,2.644689015,3,85,8,11.15282398,1829.583933,0.329976672,0.191814311,288,0
7433,0.640144579,3,102,17,40.66034506,2374.965019,0.335212548,0.310066105,794,0
7434,2.593162899,2,388,16,46.04606895,2959.323798,0.691995972,0.143980654,891,0
7435,3.449923601,2,399,13,32.01423764,3184.333317,0.642441202,0.600214667,374,0
7436,0.767376679,2,265,18,32.44020926,1324.012322,0.876913845,0.925313244,524,0
7437,2.594547677,3,239,17,50.08241598,1831.8532,0.332538897,0.473711161,104,0
7438,0.426526627,2,167,2,53.26511259,1611.356546,0.277377087,0.323121133,978,0
7439,1.313231306,0,208,3,55.45967634,1976.554373,0.764683346,0.016756237,563,0
7440,0.496110084,3,271,6,45.07828304,958.9859077,0.161442456,0.657930665,125,0
7441,0.834956009,0,90,9,7.511970952,920.6728876,0.888822083,0.57774721,306,0
7442,2.373013166,0,45,2,29.19392146,3546.417161,0.173003787,0.0392896,272,0
7443,1.854739979,1,43,1,63.96230796,753.7082764,0.161452818,0.862704508,664,0
7444,3.218462351,4,437,14,88.28328591,3422.619661,0.939343917,0.033024444,276,0
7445,2.139265736,1,444,17,25.5785429,3118.066963,0.876160666,0.938301386,269,0
7446,0.751084828,3,148,5,65.14354447,2675.512186,0.666962946,0.064841294,201,0
7447,1.879901119,3,412,15,69.99943607,2557.079637,0.625377539,0.547420574,348,0
7448,1.562141469,3,339,3,64.77656052,3818.846256,0.58457998,0.923415843,215,0
7449,3.040705829,1,59,1,42.76391188,600.9699094,0.283062177,0.25694722,748,0
7450,1.549124435,0,330,7,84.34038244,2923.936955,0.017997183,0.283121333,327,0
7451,0.924923515,2,210,14,59.49213379,2817.220146,0.069425229,0.163992525,452,0
7452,3.179478703,4,435,14,41.50715255,2410.065487,0.517853147,0.078980982,833,0
7453,0.849073975,0,278,9,62.1258491,3559.243067,0.760032142,0.047531595,185,0
7454,0.601405197,3,424,5,70.35455867,2262.80423,0.748321394,0.629078789,590,0
7455,2.144233162,2,101,7,32.91624096,3381.143523,0.163116342,0.803526728,732,0
7456,2.597754283,4,248,16,1.844490154,1121.269785,0.02378769,0.012907871,103,0
7457,2.556521318,1,219,15,52.53273496,3284.213377,0.952250678,0.438600143,503,0
7458,0.108831211,1,496,13,1.944332383,3229.672597,0.331454288,0.476073805,382,0
7459,0.86102236,2,220,7,69.61231652,2538.304662,0.1372319,0.969602451,311,0
7460,3.368025138,0,464,10,50.53233073,2002.790924,0.038855765,0.202054555,473,0
7461,2.891694801,1,305,17,26.42019347,752.9261242,0.489706916,0.941016196,768,0
7462,2.111288732,4,281,13,54.16421378,3732.047217,0.033826198,0.923206382,756,0
7463,2.532829556,4,452,15,23.23926453,798.5325443,0.140139538,0.920066265,965,0
7464,0.952073058,0,485,15,12.93523246,3209.614043,0.222769601,0.498132932,783,0
7465,0.521695176,0,123,16,80.51362737,3486.224233,0.928295251,0.654255477,203,0
7466,0.72262812,4,380,8,22.59529046,2649.220143,0.4328136,0.079451736,510,0
7467,1.031578744,1,497,1,62.7736896,1652.63286,0.412084516,0.91954702,377,0
7468,0.82286235,0,173,19,86.30096363,3664.83119,0.832972796,0.190110913,631,0
7469,2.446175348,3,323,3,90.01117446,184.0004107,0.749951856,0.023252962,393,0
7470,1.191296095,2,287,8,56.95541268,343.6860998,0.387027085,0.135296086,397,0
7471,1.187172852,3,236,12,26.73702155,412.919807,0.908634494,0.393746618,804,0
7472,2.563964546,1,29,16,55.84645388,3813.55881,0.828449161,0.864328209,507,0
7473,1.510772191,4,339,5,91.31642501,2756.533275,0.68793426,0.736602669,181,0
7474,3.014242606,3,478,6,80.00791872,654.6667474,0.42078554,0.81528884,764,1
7475,1.387572687,4,192,17,33.68316843,1797.862598,0.888091045,0.230114125,397,0
7476,1.387066954,2,256,12,35.11849269,1984.139749,0.869709509,0.2627972,207,0
7477,3.119632693,0,403,19,31.18375256,3691.597369,0.326108014,0.991926279,184,0
7478,2.983931493,3,149,4,69.08470709,2189.768864,0.011699169,0.922548439,861,0
7479,0.181265148,1,22,13,25.81845305,934.8706132,0.967398138,0.78631101,346,0
7480,1.309770882,0,281,1,51.8023968,856.5597408,0.295402885,0.239621278,765,1
7481,0.157417109,3,107,11,66.40852412,3965.687062,0.164927893,0.454680931,743,0
7482,3.185360296,1,183,9,82.99350173,3799.723683,0.153918747,0.84489153,984,0
7483,1.566327669,0,306,13,25.03721396,377.5202738,0.011467666,0.967291858,974,0
7484,3.274512694,1,429,4,6.813191594,538.9267494,0.450897805,0.923136006,920,0
7485,3.302694772,1,273,14,90.44659012,2032.44413,0.908095104,0.961947841,248,0
7486,1.986032213,4,460,9,7.749355603,2942.715501,0.012922068,0.936758511,301,0
7487,0.790147201,1,362,12,68.12348427,1150.385345,0.701297166,0.980002889,894,0
7488,2.468097562,2,425,3,36.74387941,315.1388493,0.888433076,0.400541391,855,0
7489,1.437819658,3,428,10,4.937394955,705.5186639,0.347232905,0.613288996,159,0
7490,3.415065816,2,181,8,6.487158773,1917.882967,0.493401167,0.143175663,624,0
7491,1.039188289,0,406,11,89.84599976,1394.275096,0.631019202,0.077078973,774,0
7492,2.508155285,2,174,7,11.4330201,3274.640882,0.005497908,0.872466785,536,0
7493,1.406167565,1,78,15,2.969224258,2566.751944,0.5839232,0.786591429,220,0
7494,2.824872069,1,73,6,42.71634786,421.6456899,0.27816861,0.917566412,758,0
7495,1.990127769,3,486,8,4.625846713,1201.856109,0.804477222,0.471444558,624,0
7496,0.423056445,4,76,9,7.231071322,3316.980789,0.009774731,0.576178022,620,1
7497,1.553468374,4,80,19,90.66870228,921.8503442,0.054359014,0.984075577,762,0
7498,0.23762158,0,383,5,93.72722617,1965.717467,0.27682409,0.264060218,418,0
7499,1.393765867,0,397,3,48.47104678,3142.165288,0.538844233,0.732251209,280,0
7500,1.955322481,4,133,17,22.24688499,158.9522328,0.640025651,0.622509089,513,0
7501,1.3723513,4,50,17,15.10049035,1846.012825,0.575071169,0.197843703,478,0
7502,2.032145958,2,266,5,91.0990512,2585.653997,0.694889529,0.469639435,303,0
7503,2.94868391,4,450,19,52.73833908,1868.311859,0.952328724,0.626303496,340,0
7504,2.680604993,3,78,15,48.85030386,3987.902011,0.882548162,0.668415816,250,0
7505,0.938489724,3,215,14,49.09647149,2929.527794,0.44631992,0.326921416,422,0
7506,2.64478476,4,343,4,37.32031587,2865.271704,0.391903929,0.199373302,107,0
7507,1.457379866,3,244,11,14.72208835,3888.293744,0.625609294,0.925040337,343,0
7508,2.576990132,2,470,12,75.88713323,3626.684273,0.504495632,0.841997822,204,0
7509,1.218329392,2,421,11,59.90142448,787.0640266,0.651687197,0.113763447,154,0
7510,3.269487269,0,273,13,94.11423884,1513.898173,0.653544277,0.673135037,961,0
7511,2.091017464,3,333,6,28.26169556,3673.535014,0.129739408,0.667734506,907,0
7512,2.633456206,2,271,19,70.2642344,3334.504465,0.283986507,0.54498394,924,0
7513,1.14387082,1,56,13,83.50549436,3223.293275,0.905989845,0.081190266,119,0
7514,3.15148399,2,213,18,41.17570942,1551.98591,0.910007248,0.438001861,788,0
7515,1.822656353,2,343,9,70.7882249,3470.838146,0.048607183,0.564068103,358,0
7516,2.101990584,4,179,3,61.42831257,1565.199213,0.038696929,0.216263832,887,0
7517,3.14446634,4,458,19,24.42028806,2349.041976,0.56141492,0.379061131,918,0
7518,1.023543718,4,269,1,42.06291849,487.8940495,0.815188221,0.64701097,756,0
7519,1.953732596,2,125,2,38.97175808,1726.057236,0.313364797,0.268039689,463,0
7520,2.277300149,1,449,13,12.44735021,3242.257813,0.980202171,0.60882906,758,0
7521,0.754920388,3,195,4,8.691444873,3581.260567,0.038387518,0.82830487,783,0
7522,1.912107727,0,145,11,92.9727324,102.1872628,0.885645503,0.006715599,375,0
7523,0.238581906,3,472,2,16.88487893,2365.762174,0.101301449,0.138755554,493,0
7524,0.340835704,1,407,4,52.53044731,3749.072083,0.585239603,0.120095573,162,0
7525,1.37659234,2,416,16,22.03863996,3720.886983,0.988361689,0.054363485,730,0
7526,0.608985116,3,296,17,74.6385262,1016.139813,0.102119056,0.652347643,804,0
7527,2.33415303,4,82,11,14.29482,727.4775125,0.165966318,0.448335929,339,1
7528,2.858724938,2,117,4,75.77706488,3783.679974,0.504870241,0.305522114,934,0
7529,2.294992108,3,497,5,91.97814557,1134.067993,0.9708972,0.766490044,922,0
7530,2.802227838,2,107,3,69.15125873,387.7500893,0.360322841,0.136294511,605,0
7531,0.310936771,1,353,17,94.05385055,2961.417777,0.981901803,0.562895073,213,0
7532,2.622077263,4,41,16,58.97751137,3424.355725,0.532236007,0.157990066,269,0
7533,3.434131204,4,53,2,9.084756141,2314.870668,0.302478514,0.599921588,160,0
7534,2.901201152,1,109,17,50.89296016,2258.877999,0.567551424,0.159937078,630,0
7535,1.275248637,1,491,5,86.3653179,646.4315527,0.09797382,0.542725001,297,0
7536,0.293950084,2,356,15,61.53924653,249.0505057,0.072403394,0.325404055,295,0
7537,2.132135627,1,113,4,68.48090277,1724.547594,0.438734684,0.923848732,674,0
7538,2.39360584,2,258,5,13.36358794,3959.796313,0.899453661,0.847536379,785,0
7539,3.273329816,3,406,2,35.36515026,1896.575916,0.002467237,0.109303002,858,0
7540,3.05231382,1,136,3,1.141536712,3881.195842,0.950463548,0.255841659,206,0
7541,1.344700088,1,423,6,91.15909739,618.92348,0.116338915,0.725350791,741,0
7542,1.788920696,3,449,6,54.09779519,68.41351052,0.737580713,0.598676564,305,0
7543,2.677990458,2,114,19,10.91040731,2561.822478,0.519588506,0.366498279,850,0
7544,0.432813523,2,20,5,34.04319348,363.7264702,0.284069815,0.976241519,205,0
7545,3.207178734,0,181,8,10.11173791,1562.474849,0.275777342,0.118830095,654,1
7546,3.283889056,3,45,12,31.58603457,2681.448497,0.875483506,0.196584975,721,0
7547,2.441440379,3,301,14,29.53320755,1831.824518,0.554809592,0.310817997,602,0
7548,1.683595932,1,32,3,10.01656349,1090.462629,0.877745028,0.872460268,252,0
7549,0.953630381,3,32,14,91.14636568,3045.692962,0.644223053,0.286139264,940,0
7550,0.67337912,1,275,18,9.447328933,1102.070474,0.929128264,0.520047972,666,0
7551,2.856138548,1,463,12,64.65249481,2195.918771,0.871296906,0.798225872,994,0
7552,0.855465385,2,87,9,20.2561226,3563.690793,0.715293836,0.948978716,729,0
7553,2.67545989,4,252,6,56.7710585,2571.59467,0.243825405,0.307224924,910,0
7554,2.412647244,4,354,4,25.56606296,2674.845769,0.638177492,0.910118435,746,1
7555,3.367215553,1,232,3,36.87895382,2452.95141,0.436352985,0.963236871,972,0
7556,2.632165338,0,182,8,13.75625794,1845.821483,0.570053636,0.387156727,929,0
7557,1.944211835,2,184,8,62.43978939,748.9800046,0.691316314,0.367046444,694,0
7558,1.121923527,4,340,17,9.886098537,1010.282617,0.591956616,0.637556762,983,0
